currentDirection,currentSpeed,secondarySwellDirection,secondarySwellHeight,secondarySwellPeriod,swellDirection,swellHeight,swellPeriod,waterTemperature,waveDirection,waveHeight,wavePeriod,windDirection,windSpeed,windWaveDirection,windWaveHeight,windWavePeriod,DateTime
,,122.98,0.14,14.98,260.37,0.37,5.76,,263.11,0.43,5.46,265.75,4.66,272.72,0.16,1.87,2026-07-17
,,122.65,0.14,14.89,160.14,0.36,6.37,,256.63,0.42,5.5,269.33,5.31,275.63,0.2,2.25,2026-07-17 01:00:00
,,122.34,0.14,14.82,125.55,0.34,6.81,,251.79,0.42,5.41,275.4,5.41,282.08,0.25,2.37,2026-07-17 02:00:00
,,171.99,0.12,4.73,138.96,0.26,7.25,,252.21,0.43,5.27,276.54,5.38,286.67,0.34,2.45,2026-07-17 03:00:00
,,121.81,0.15,14.71,141.19,0.28,7.71,,258.46,0.46,5.01,279.13,5.66,288.81,0.36,2.55,2026-07-17 04:00:00
,,171.14,0.11,4.78,147.17,0.25,7.45,,263.88,0.48,4.9,282.73,5.47,290.17,0.4,2.58,2026-07-17 05:00:00
,,126.35,0.1,9.1,152.89,0.24,7.26,,261.1,0.46,5.09,286.68,4.97,290.41,0.39,2.55,2026-07-17 06:00:00
,,126.35,0.1,9.05,145.16,0.23,7.54,,260.57,0.46,5.09,285.65,5.05,288.89,0.39,2.57,2026-07-17 07:00:00
,,126.17,0.1,9.04,149.18,0.23,7.73,,259.36,0.45,5.13,290.13,4.93,291,0.38,2.58,2026-07-17 08:00:00
,,126.49,0.1,8.99,169.2,0.22,7.26,,258.88,0.45,5.19,301.39,4.83,299.14,0.38,2.5,2026-07-17 09:00:00
,,126.88,0.1,8.95,232.87,0.26,6.46,,253.05,0.42,5.46,302.55,4.38,301.39,0.29,2.21,2026-07-17 10:00:00
,,120.45,0.14,14.55,247.1,0.48,7.06,,249.19,0.5,6.69,300.7,4.24,299.82,0.13,1.84,2026-07-17 11:00:00
,,120.38,0.17,15.33,255.42,0.44,6.74,,256.47,0.45,6.53,298.5,4.23,297.97,0.08,1.64,2026-07-17 12:00:00
,,120.09,0.16,15.18,250.7,0.4,6.74,,250.83,0.4,6.7,299.01,4.19,357.08,0.02,2.94,2026-07-17 13:00:00
,,119.82,0.16,15.04,237.86,0.37,7.02,,237.95,0.37,7,296.05,4.2,348.57,0.01,2.82,2026-07-17 14:00:00
,,119.53,0.16,14.93,156.1,0.35,7.35,,156.45,0.35,7.28,295.8,4.3,348.82,0.02,2.82,2026-07-17 15:00:00
,,119.22,0.16,14.84,149.06,0.33,7.65,,149.86,0.33,7.53,298.85,4.4,351.45,0.03,2.86,2026-07-17 16:00:00
,,118.91,0.15,14.75,145.18,0.32,7.92,,145.31,0.32,7.83,300.52,4.44,354.06,0.02,2.82,2026-07-17 17:00:00
,,310.41,0.16,3.19,142.6,0.3,8.26,,144.91,0.31,7.81,297.73,4.78,294.95,0.08,1.71,2026-07-17 18:00:00
,,300.05,0.14,2.34,138.16,0.3,8.11,,140.77,0.3,7.98,297.24,4.13,339.92,0.03,2.64,2026-07-17 19:00:00
,,305.51,0.14,2.26,136.75,0.29,8.21,,137.79,0.29,8.15,294.81,3.35,18.96,0.02,3.53,2026-07-17 20:00:00
,,133.89,0.14,8.2,135.58,0.28,8.48,,135.82,0.28,8.45,300.89,2.98,19.14,0.01,3.5,2026-07-17 21:00:00
,,310.92,0.14,2.63,134.47,0.28,8.7,,134.46,0.28,8.7,307.27,2.46,30.09,0,3.86,2026-07-17 22:00:00
,,133.5,0.13,8.16,133.6,0.27,8.9,,133.6,0.27,8.9,302.91,1.9,30.1,0,3.86,2026-07-17 23:00:00
,,133.4,0.13,8.13,133.03,0.26,9.08,,133.03,0.26,9.08,294,1.5,30.09,0,3.86,2026-07-18
,,135.42,0.12,7.67,132.72,0.26,9.21,,132.72,0.26,9.21,278.37,1.25,30.09,0,3.86,2026-07-18 01:00:00
,,135.3,0.13,7.64,132.53,0.26,9.32,,132.53,0.26,9.32,254.73,1.08,30.09,0,3.86,2026-07-18 02:00:00
,,135.17,0.13,7.62,132.39,0.25,9.41,,132.39,0.25,9.41,220.47,1.29,30.1,0,3.86,2026-07-18 03:00:00
,,135.02,0.13,7.6,132.29,0.25,9.49,,132.29,0.25,9.49,207.05,2.01,30.09,0,3.86,2026-07-18 04:00:00
,,135.63,0.13,7.46,132.21,0.25,9.54,,132.22,0.25,9.54,183,2.47,30.09,0,3.86,2026-07-18 05:00:00
,,132.76,0.12,7.75,135.51,0.25,9.13,,135.55,0.25,9.1,139.53,2.03,38.12,0.01,3.5,2026-07-18 06:00:00
,,133.14,0.13,7.69,136.24,0.26,8.79,,136.46,0.26,8.73,157.45,3.07,37.93,0.01,3.54,2026-07-18 07:00:00
,,118.09,0.15,13.54,137.17,0.26,8.52,,141.63,0.28,7.94,172.06,3.51,189.28,0.07,2.79,2026-07-18 08:00:00
,,118.15,0.15,13.5,140.21,0.27,8.07,,145.88,0.29,7.46,190.08,3.68,200.12,0.07,2.76,2026-07-18 09:00:00
,,131.98,0.15,7.75,139.99,0.27,8.13,,148.93,0.31,7.06,194.86,4.1,189.98,0.13,1.89,2026-07-18 10:00:00
,,130.81,0.14,7.84,138.5,0.26,8.48,,154.19,0.34,6.26,189.95,4.26,179.92,0.21,2.22,2026-07-18 11:00:00
,,129.38,0.14,7.93,137.56,0.25,8.6,,157.83,0.39,5.43,170.99,4.73,173.99,0.29,2.43,2026-07-18 12:00:00
,,128.43,0.13,7.95,133.03,0.24,9.14,,162.24,0.5,4.57,167.8,5.96,171.8,0.43,2.78,2026-07-18 13:00:00
,,124.52,0.13,8.22,129.15,0.23,9.32,,166.01,0.67,4.01,173.77,7.35,171.03,0.62,3.14,2026-07-18 14:00:00
,,121.79,0.13,8.38,126.78,0.24,8.77,,167.34,0.89,3.96,177.42,9.38,170.26,0.86,3.53,2026-07-18 15:00:00
,,120.59,0.16,8.53,118.47,0.27,7.8,,169.77,1.16,4.15,179.99,10.36,172.58,1.13,3.92,2026-07-18 16:00:00
,,65.14,0.03,4.57,118.56,0.34,6.79,,172.72,1.44,4.44,183.69,11.29,175.83,1.39,4.29,2026-07-18 17:00:00
,,80.48,0.07,4.15,137.4,0.71,5.85,,171.88,1.41,4.75,192.25,8.37,184.93,1.21,4.31,2026-07-18 18:00:00
,,119.5,0.14,13.11,142.45,0.83,5.87,,172.7,1.38,4.9,198.9,8.14,192.45,1.07,4.19,2026-07-18 19:00:00
,,119.52,0.13,12.97,143.99,0.82,5.97,,174.71,1.37,4.97,198.29,8.04,194.95,1.06,4.22,2026-07-18 20:00:00
,,79.82,0.06,4.67,143.97,0.78,6.1,,177.26,1.38,4.99,199.79,8.15,195.11,1.12,4.33,2026-07-18 21:00:00
,,119.73,0.12,12.81,149.75,0.85,6.04,,179.17,1.37,5.02,201.48,8.14,201.1,1.04,4.16,2026-07-18 22:00:00
,,119.88,0.12,12.74,155.59,0.92,5.95,,180.7,1.33,5.07,210.6,7.81,208.67,0.92,3.94,2026-07-18 23:00:00
,,120.06,0.11,12.65,161.2,0.97,5.84,,181.81,1.27,5.1,221.8,7.16,217.9,0.77,3.62,2026-07-19
,,120.27,0.11,12.61,166.99,0.99,5.74,,181.93,1.19,5.17,228.91,6.6,226.92,0.61,3.26,2026-07-19 01:00:00
,,120.45,0.11,12.59,169.17,0.96,5.74,,181.61,1.12,5.22,240.48,6.26,231.83,0.52,3.08,2026-07-19 02:00:00
,,120.53,0.11,12.58,172.67,0.95,5.65,,181.09,1.04,5.27,242.96,5.75,240.72,0.4,2.74,2026-07-19 03:00:00
,,120.53,0.11,12.57,174.44,0.9,5.59,,180.41,0.97,5.3,251.72,5.4,259,0.35,2.5,2026-07-19 04:00:00
,,120.48,0.11,12.57,174.22,0.84,5.59,,180.73,0.91,5.27,277.43,5.72,280.35,0.34,2.54,2026-07-19 05:00:00
,,298.63,0.12,25.02,173.56,0.79,5.63,,182.9,0.86,5.19,296.75,6.24,292.67,0.33,2.55,2026-07-19 06:00:00
,,302.87,0.11,26.29,171.83,0.73,5.71,,188.49,0.83,5.07,298.16,6.6,293.51,0.38,2.63,2026-07-19 07:00:00
,,237.43,0.18,3.56,171.3,0.67,5.75,,197.01,0.8,4.95,296.08,6.63,294.09,0.41,2.7,2026-07-19 08:00:00
,,313.88,0.17,10.51,170.37,0.62,5.82,,208.23,0.77,4.81,294.89,6.84,293.89,0.45,2.79,2026-07-19 09:00:00
,,312,0.19,10.51,170.21,0.57,5.85,,220.79,0.75,4.66,296.63,6.88,293.76,0.48,2.85,2026-07-19 10:00:00
,,314.21,0.18,7.9,170.52,0.51,5.92,,233.38,0.74,4.51,299.61,7.08,294.84,0.53,2.91,2026-07-19 11:00:00
,,311.53,0.2,10.56,171.6,0.5,5.94,,247.54,0.74,4.34,302.21,7.03,297.34,0.54,2.97,2026-07-19 12:00:00
,,312.99,0.26,27.62,182.32,0.47,5.7,,256.39,0.72,4.28,304.44,6.62,301.46,0.54,2.95,2026-07-19 13:00:00
,,121.83,0.11,11.97,212,0.43,5.26,,255.73,0.67,4.36,302.06,5.96,303.8,0.48,2.75,2026-07-19 14:00:00
,,155.43,0.24,6.15,238.44,0.51,4.92,,250.33,0.6,4.51,296.6,5.64,297.35,0.29,2.21,2026-07-19 15:00:00
,,154.45,0.23,6.21,238.94,0.52,4.92,,243.13,0.55,4.68,295.47,5.35,291.6,0.16,1.9,2026-07-19 16:00:00
,,153.75,0.22,6.26,233.65,0.49,4.98,,234.7,0.5,4.88,295.05,5.17,289.31,0.09,1.62,2026-07-19 17:00:00
,,153.17,0.21,6.37,222.78,0.44,5.27,,226.84,0.46,5.07,291.85,4.94,289,0.11,1.81,2026-07-19 18:00:00
,,152.59,0.2,6.41,207.02,0.4,5.53,,218.24,0.43,5.18,297.12,5.19,296.71,0.14,1.95,2026-07-19 19:00:00
,,152.12,0.2,6.44,190.89,0.36,5.74,,210.77,0.42,5.28,300.13,5.05,301.9,0.18,2.04,2026-07-19 20:00:00
,,151.9,0.2,6.54,175.24,0.35,6.03,,196.62,0.41,5.47,297.83,4.62,303.59,0.17,2.02,2026-07-19 21:00:00
,,304.56,0.18,3.4,166.73,0.34,6.23,,188.55,0.4,5.56,289.32,4.28,301.45,0.17,2,2026-07-19 22:00:00
,,314.41,0.19,3.18,166.43,0.34,6.13,,179.34,0.39,5.68,272.77,3.94,346.72,0.13,2.89,2026-07-19 23:00:00
,,309.31,0.17,3.33,165.41,0.34,6.14,,174.23,0.38,5.8,264.38,4.38,283.65,0.13,1.74,2026-07-20
,,284.85,0.17,3.5,161.12,0.32,6.35,,177.68,0.38,5.73,269.46,5.01,279.84,0.17,2.09,2026-07-20 01:00:00
,,352.81,0.13,3.26,156.57,0.31,6.63,,185.32,0.38,5.53,278.92,5.33,284.75,0.21,2.24,2026-07-20 02:00:00
,,124.05,0.11,11.57,159.29,0.28,6.46,,187.18,0.38,5.45,285.28,5.14,286.15,0.26,2.19,2026-07-20 03:00:00
,,124.17,0.11,11.51,167.39,0.27,6.16,,184.1,0.37,5.53,287.59,4.68,286.34,0.25,1.97,2026-07-20 04:00:00
,,305.16,0.17,2.77,170.28,0.31,6.04,,179.4,0.36,5.67,282.33,4.25,283.23,0.13,1.78,2026-07-20 05:00:00
,,124.65,0.1,11.39,165.37,0.28,6.28,,176.78,0.34,5.79,277.71,4.07,282.95,0.17,1.87,2026-07-20 06:00:00
,,304.98,0.15,2.67,170.17,0.29,6.08,,175.7,0.33,5.82,268.53,3.86,272.6,0.11,1.7,2026-07-20 07:00:00
,,301.2,0.15,2.54,172.6,0.31,5.92,,173.78,0.32,5.84,260.44,3.4,19.32,0.04,3.59,2026-07-20 08:00:00
,,287.35,0.15,2.42,170.25,0.31,5.93,,170.9,0.31,5.87,248.82,3.23,20.11,0.03,3.55,2026-07-20 09:00:00
,,283.41,0.14,2.4,166.86,0.29,6.02,,167.38,0.3,5.98,236.95,3.34,21.18,0.02,3.54,2026-07-20 10:00:00
,,294.18,0.11,2.46,165.42,0.29,5.9,,165.92,0.3,5.86,225.14,3.6,23.53,0.02,3.54,2026-07-20 11:00:00
,,130.7,0.13,10.51,165.82,0.29,5.87,,166.82,0.3,5.67,215.64,3.97,206.38,0.07,1.61,2026-07-20 12:00:00
,,132.97,0.15,9.97,162.03,0.28,5.99,,167.28,0.31,5.37,209.13,4.16,198.25,0.12,1.93,2026-07-20 13:00:00
,,132.81,0.15,9.98,157.73,0.28,6.17,,166.91,0.34,4.83,191.17,4.48,182.17,0.2,2.27,2026-07-20 14:00:00
,,132.68,0.14,9.98,155.73,0.27,6.4,,167.02,0.4,4.23,177.09,5.15,174.94,0.29,2.47,2026-07-20 15:00:00
,,132.57,0.14,9.99,153.93,0.26,6.55,,167.01,0.46,3.85,171.29,5.9,171.98,0.39,2.65,2026-07-20 16:00:00
,,132.48,0.14,9.99,151.51,0.26,6.42,,166.6,0.54,3.66,169.75,6.43,170.58,0.47,2.83,2026-07-20 17:00:00
,,132.49,0.24,9.98,155.72,0.39,4.81,,165.35,0.54,3.77,178.19,5.5,176.36,0.37,2.6,2026-07-20 18:00:00
,,132.45,0.12,9.99,156.29,0.42,4.62,,164.98,0.53,3.86,178.94,5.41,180.76,0.3,2.4,2026-07-20 19:00:00
,,146.32,0.25,6.33,154.73,0.41,4.65,,165.62,0.53,3.92,184.77,5.05,186.75,0.29,2.36,2026-07-20 20:00:00
,,145.47,0.22,6.61,154.01,0.41,4.68,,167.66,0.53,3.94,192.58,4.93,193.39,0.3,2.38,2026-07-20 21:00:00
,,132.06,0.12,10.02,151.92,0.39,4.85,,171.25,0.56,3.91,197.55,5.42,195.53,0.36,2.61,2026-07-20 22:00:00
,,80.16,0.03,4.3,152.91,0.4,4.87,,174.97,0.59,3.87,199.48,5.83,198.27,0.42,2.77,2026-07-20 23:00:00
,,131.69,0.12,10.04,159.34,0.44,4.67,,176.12,0.6,3.9,203.07,5.87,202.51,0.38,2.67,2026-07-21
,,131.52,0.11,9.99,164.06,0.47,4.55,,175.8,0.59,3.96,202.85,5.5,204.46,0.33,2.52,2026-07-21 01:00:00
,,131.38,0.11,9.97,167.26,0.48,4.47,,174.77,0.57,4.03,202.26,5.2,205.11,0.27,2.32,2026-07-21 02:00:00
,,131.25,0.11,9.96,167.4,0.47,4.54,,173.4,0.54,4.1,199.51,5.24,200.5,0.25,2.28,2026-07-21 03:00:00
,,131.12,0.11,9.95,164.24,0.44,4.69,,172.89,0.53,4.1,199.37,5.35,198.7,0.28,2.39,2026-07-21 04:00:00
,,130.98,0.11,9.93,164.84,0.43,4.72,,172.37,0.53,4.09,193.03,5.17,192.01,0.28,2.39,2026-07-21 05:00:00
,,130.73,0.1,9.89,167.53,0.45,4.52,,170.98,0.51,4.14,193.29,4.53,192.33,0.21,2.12,2026-07-21 06:00:00
,,130.84,0.11,9.87,168.2,0.44,4.51,,169.17,0.49,4.19,182.57,4.21,180.28,0.19,2.08,2026-07-21 07:00:00
,,130.83,0.11,9.86,165.47,0.4,4.75,,167.47,0.49,4.16,175.97,4.72,177.07,0.25,2.36,2026-07-21 08:00:00
,,132.67,0.12,9.35,161.25,0.36,5.04,,166.81,0.51,4.01,180.87,6.01,176.24,0.34,2.68,2026-07-21 09:00:00
,,132.5,0.12,9.34,159.13,0.33,5.14,,165.98,0.53,3.82,177.2,6.36,171.45,0.4,2.83,2026-07-21 10:00:00
,,292.5,0,2.57,157.53,0.26,5.57,,164.19,0.59,3.68,167.48,7.03,165.66,0.52,3.17,2026-07-21 11:00:00
,,278.69,0.01,2.62,156.89,0.23,5.8,,162.38,0.68,3.63,164.29,7.77,162.91,0.64,3.36,2026-07-21 12:00:00
,,280.32,0.01,2.66,154.04,0.25,5.5,,160.33,0.76,3.69,162.31,7.89,161.01,0.72,3.48,2026-07-21 13:00:00
,,286.22,0.01,2.69,151.78,0.28,5.28,,158.87,0.81,3.79,163.27,8.09,159.67,0.76,3.58,2026-07-21 14:00:00
,,302.36,0.01,2.72,155.36,0.37,5.03,,157.35,0.83,3.89,157.65,7.47,157.79,0.75,3.6,2026-07-21 15:00:00
,,264.72,0.02,2.71,172.63,0.44,4.86,,154.51,0.83,3.96,153.66,7.26,148.67,0.7,3.59,2026-07-21 16:00:00
,,266.2,0.01,2.76,170.79,0.47,4.88,,151.37,0.83,4,154.74,7.02,142.9,0.68,3.55,2026-07-21 17:00:00
,,284.63,0.01,2.69,160.54,0.3,5.19,,149.96,0.9,4,152.81,7.65,149.15,0.84,3.83,2026-07-21 18:00:00
,,315.5,0.01,2.75,162.18,0.37,5.12,,147.57,0.97,4.08,143.67,8.01,145.37,0.9,3.88,2026-07-21 19:00:00
,,343.5,0.01,2.8,146.82,0.48,5.14,,146.19,1.03,4.22,144.21,7.57,145.44,0.9,3.88,2026-07-21 20:00:00
,,131.32,0.08,19,124.9,0.55,5.12,,146.45,1.12,4.4,155.61,7.16,151.36,0.95,4.03,2026-07-21 21:00:00
,,207.71,0.18,25.11,130.3,0.84,5.1,,148.76,1.21,4.62,175.15,6.9,168.55,0.8,3.71,2026-07-21 22:00:00
,,49.32,0.03,2.64,134.99,0.98,5.28,,152.37,1.3,4.86,190.32,7,183.51,0.76,3.57,2026-07-21 23:00:00
,,36.01,0.02,3.28,140.63,1.08,5.52,,154.1,1.35,5.12,194.81,5.91,194.33,0.68,3.28,2026-07-22
,,36.07,0.02,3.42,146.64,1.2,5.67,,153.4,1.34,5.38,189.65,5.01,200.89,0.47,2.78,2026-07-22 01:00:00
,,36.13,0.02,3.52,148.5,1.23,5.8,,152.23,1.31,5.59,185.34,5,199.01,0.34,2.48,2026-07-22 02:00:00
,,125.77,0.02,18.89,147.64,1.2,5.96,,151.3,1.27,5.72,188.59,4.98,195.57,0.34,2.6,2026-07-22 03:00:00
,,125.42,0.02,18.85,146.21,1.15,6.06,,150.97,1.23,5.78,192.5,5.32,195.91,0.37,2.73,2026-07-22 04:00:00
,,125.05,0.02,18.81,145.54,1.1,6.11,,151.1,1.19,5.8,195.66,5.88,198.49,0.37,2.73,2026-07-22 05:00:00
,,127.32,0.02,18.69,148.74,1.1,5.98,,151.08,1.14,5.83,202.81,4.12,209,0.18,3.08,2026-07-22 06:00:00
,,126.94,0.02,18.66,148.88,1.05,6.01,,150.78,1.08,5.86,195.83,4.74,195.07,0.2,2.11,2026-07-22 07:00:00
,,126.38,0.02,18.61,148.6,1,6.05,,150.72,1.03,5.86,194.79,5.08,195.77,0.22,2.2,2026-07-22 08:00:00
,,126.76,0.02,17.62,148.5,0.96,6.05,,150.77,0.99,5.86,197.46,5.38,200.59,0.21,2.18,2026-07-22 09:00:00
,,126.25,0.02,17.55,146.57,0.89,6.16,,151.61,0.96,5.81,199.46,5.54,200.18,0.3,2.58,2026-07-22 10:00:00
,,125.86,0.02,17.48,145.84,0.85,6.22,,153.31,0.94,5.71,197.7,5.91,198.19,0.36,2.7,2026-07-22 11:00:00
,,125.49,0.02,17.41,146.43,0.82,6.25,,154.88,0.93,5.64,193.7,6.12,196.26,0.4,2.77,2026-07-22 12:00:00
,,125.16,0.03,17.35,147.69,0.8,6.26,,156.11,0.92,5.58,189.27,6.05,191.2,0.42,2.81,2026-07-22 13:00:00
,,124.91,0.03,17.29,146.64,0.75,6.44,,157.68,0.93,5.49,185.05,6.15,184.46,0.51,3.09,2026-07-22 14:00:00
,,50.3,0.03,5.38,146.84,0.74,6.49,,159.95,0.97,5.36,184.68,6.54,182.39,0.6,3.26,2026-07-22 15:00:00
,,148.41,0.3,9.02,148.23,0.78,6.38,,161.8,1.01,5.32,192.72,6,187.07,0.61,3.26,2026-07-22 16:00:00
,,51.23,0.03,5.6,153.07,0.87,6.05,,163,1.02,5.38,200.66,5.41,200.64,0.5,2.94,2026-07-22 17:00:00
,,52.38,0.02,5.88,158.71,0.94,5.85,,161.98,0.99,5.58,206.94,5.6,209.83,0.29,2.29,2026-07-22 18:00:00
,,52.29,0.02,5.88,158.82,0.93,5.94,,161.17,0.97,5.75,217.34,5.76,218.8,0.22,2.15,2026-07-22 19:00:00
,,52.2,0.02,5.87,158.04,0.91,6.07,,160.88,0.94,5.86,243.83,5.71,238.66,0.22,2.25,2026-07-22 20:00:00
,,270.35,0.11,23.87,158.18,0.89,6.13,,161.3,0.93,5.91,270.53,6.25,263.73,0.23,2.34,2026-07-22 21:00:00
,,286.89,0.13,23.83,158.72,0.88,6.16,,161,0.9,5.98,282.95,5.76,280.16,0.19,2.19,2026-07-22 22:00:00
,,289.86,0.18,2.7,159.06,0.85,6.18,,160.04,0.86,6.1,276.64,4.61,330.51,0.09,2.84,2026-07-22 23:00:00
,,291.18,0.18,2.6,158.25,0.81,6.2,,158.93,0.81,6.15,260.15,4.1,18.99,0.05,3.65,2026-07-23
,,289.04,0.16,2.73,157.29,0.77,6.28,,158.16,0.78,6.2,263.64,4.31,271.22,0.1,1.75,2026-07-23 01:00:00
,,284.41,0.14,2.89,156.4,0.75,6.36,,157.49,0.76,6.25,271.86,4.47,281.49,0.12,1.85,2026-07-23 02:00:00
,,284.34,0.14,2.88,155.69,0.72,6.41,,156.76,0.74,6.3,275.28,4.41,282.99,0.11,1.85,2026-07-23 03:00:00
,,286.8,0.14,2.73,155.12,0.71,6.46,,156.04,0.72,6.36,281.7,4.56,284.45,0.1,1.79,2026-07-23 04:00:00
,,297.25,0.12,23.94,154.13,0.68,6.53,,155.49,0.7,6.36,290.12,4.74,290.86,0.13,1.97,2026-07-23 05:00:00
,,304.67,0.12,25.03,153.29,0.66,6.61,,155.98,0.69,6.28,298.65,4.84,299.02,0.18,2.16,2026-07-23 06:00:00
,,306.98,0.12,25.06,152.87,0.65,6.61,,155.64,0.68,6.27,301.59,4.56,302.55,0.18,2.1,2026-07-23 07:00:00
,,311.81,0.11,25.06,152.06,0.63,6.63,,155.35,0.67,6.18,310.09,4.86,309.07,0.21,2.23,2026-07-23 08:00:00
,,316.22,0.12,25.04,151.46,0.62,6.63,,155.28,0.67,6.09,316.63,4.85,312.83,0.23,2.24,2026-07-23 09:00:00
,,318.52,0.16,25.07,151.33,0.61,6.51,,154.46,0.65,6.09,317.1,4.65,315.77,0.2,2.13,2026-07-23 10:00:00
,,318.58,0.21,2.65,151.94,0.62,6.25,,152.62,0.63,6.17,312.31,4.05,348.29,0.07,2.71,2026-07-23 11:00:00
,,319.44,0.2,2.63,150.8,0.61,6.24,,150.8,0.6,6.24,301.56,3.24,30.1,0,3.86,2026-07-23 12:00:00
,,321.55,0.18,2.65,149.27,0.58,6.31,,149.27,0.58,6.31,297.67,2.85,30.1,0,3.86,2026-07-23 13:00:00
,,323.81,0.17,2.66,147.97,0.57,6.36,,147.97,0.57,6.36,282.11,2.32,30.1,0,3.86,2026-07-23 14:00:00
,,326.1,0.14,2.66,146.89,0.55,6.38,,146.93,0.55,6.37,256.46,2.39,38.38,0.02,3.56,2026-07-23 15:00:00
,,328.99,0.13,2.67,146.45,0.55,6.32,,146.6,0.55,6.27,231.46,2.75,119.3,0.04,2.68,2026-07-23 16:00:00
,,332.24,0.12,2.67,145.84,0.54,6.34,,147.37,0.56,6.02,188.86,3.25,169.31,0.13,1.93,2026-07-23 17:00:00
,,333.19,0.09,2.7,145.53,0.53,6.36,,148.98,0.56,5.93,183.59,4.38,184.89,0.18,2.16,2026-07-23 18:00:00
,,162.97,0.19,2.78,146.54,0.57,6.35,,149.12,0.6,6.03,189.53,4.43,191.49,0.16,2.05,2026-07-23 19:00:00
,,168.21,0.2,2.71,147.21,0.58,6.26,,148.5,0.6,6.1,196.08,3.93,200.03,0.11,1.75,2026-07-23 20:00:00
,,342.88,0.06,2.82,146.21,0.58,6.35,,148,0.6,6.14,197.63,3.93,203.22,0.12,1.84,2026-07-23 21:00:00
,,350.09,0.06,2.83,145.47,0.58,6.41,,148.16,0.6,6.13,199.2,4.13,204.62,0.14,1.91,2026-07-23 22:00:00
,,356.81,0.05,2.85,145.24,0.58,6.4,,148.77,0.61,6.07,203.63,4.12,210.83,0.16,1.96,2026-07-23 23:00:00
,,357.46,0.04,2.84,145.91,0.59,6.3,,149.15,0.62,6.03,208.97,3.82,211.57,0.12,2.93,2026-07-24
,,357.34,0.04,2.84,146.81,0.6,6.19,,148.92,0.62,6.03,212.04,3.48,255.26,0.09,2.8,2026-07-24 01:00:00
,,358.01,0.03,2.84,147.2,0.6,6.12,,148.26,0.61,6.05,219.57,3.01,26.24,0.05,3.64,2026-07-24 02:00:00
,,240.3,0.11,23.84,146.97,0.6,6.11,,147.34,0.61,6.08,227.7,2.58,24.14,0.03,3.57,2026-07-24 03:00:00
,,3.45,0.03,2.85,146.2,0.59,6.13,,146.31,0.6,6.12,233.41,2.14,23.31,0.06,3.52,2026-07-24 04:00:00
,,3.62,0.02,2.84,145.27,0.58,6.16,,145.3,0.59,6.16,246.32,2.01,21.21,0.06,3.5,2026-07-24 05:00:00
,,266.57,0.08,27.82,144.28,0.57,6.24,,144.35,0.58,6.23,294.02,2.35,19.82,0.02,3.52,2026-07-24 06:00:00
,,280.75,0.07,27.89,143.47,0.57,6.24,,143.48,0.57,6.24,306.73,2,30.09,0,3.86,2026-07-24 07:00:00
,,313.44,0.06,21,142.6,0.56,6.25,,142.6,0.56,6.25,336.37,1.32,30.09,0,3.86,2026-07-24 08:00:00
,,322.5,0.06,21.59,141.76,0.55,6.26,,141.76,0.55,6.26,16.56,0.74,30.09,0.03,3.86,2026-07-24 09:00:00
,,267,0.04,2.28,140.94,0.54,6.26,,140.95,0.54,6.26,105.33,0.82,30.1,0,3.86,2026-07-24 10:00:00
,,272.27,0.03,2.26,140.22,0.54,6.28,,140.21,0.54,6.28,130.56,1.82,30.1,0,3.86,2026-07-24 11:00:00
,,272.62,0.03,2.26,139.51,0.53,6.25,,139.51,0.53,6.25,138.75,2.94,30.1,0,3.86,2026-07-24 12:00:00
,,125.9,0.05,16.08,138.74,0.53,6.2,,138.72,0.53,6.13,143.26,3.85,122.2,0.06,1.96,2026-07-24 13:00:00
,,125.77,0.05,16.06,138.2,0.52,6.25,,138.29,0.53,6.04,146.16,4.48,128.27,0.1,2.27,2026-07-24 14:00:00
,,125.6,0.05,16.03,137.66,0.51,6.3,,138.24,0.54,5.91,147.18,5.02,146.73,0.16,2.09,2026-07-24 15:00:00
,,125.4,0.05,16.01,137.06,0.51,6.31,,138.52,0.54,5.79,152.91,5.26,151.45,0.19,2.15,2026-07-24 16:00:00
,,125.17,0.05,15.98,136.57,0.51,6.24,,138.96,0.55,5.7,159.88,5.27,158.18,0.19,2.16,2026-07-24 17:00:00
,,125.47,0.06,15.93,137.94,0.53,5.97,,138.93,0.54,5.76,174.82,4.34,169.07,0.12,1.83,2026-07-24 18:00:00
,,125.19,0.05,15.92,137.76,0.52,5.97,,138.54,0.53,5.82,178.82,3.92,113.82,0.07,2.8,2026-07-24 19:00:00
,,124.88,0.06,15.89,137.67,0.52,5.98,,138.49,0.53,5.85,185.17,3.85,120.86,0.07,2.78,2026-07-24 20:00:00
,,124.56,0.06,15.87,137.42,0.51,6.02,,138.84,0.53,5.84,195.73,4.05,130.66,0.08,2.83,2026-07-24 21:00:00
,,124.25,0.06,15.84,137.79,0.51,6.01,,139.31,0.52,5.83,203.15,4.11,191.58,0.1,1.76,2026-07-24 22:00:00
,,123.97,0.06,15.81,137.93,0.51,6,,139.6,0.52,5.83,211.09,4.05,199.2,0.09,1.75,2026-07-24 23:00:00
,,123.71,0.06,15.78,138.21,0.51,5.98,,139.54,0.52,5.85,216.96,4.02,203.38,0.07,2.73,2026-07-25
,,123.47,0.06,15.73,138.62,0.51,5.94,,139.42,0.51,5.87,225.98,3.67,258.18,0.05,2.67,2026-07-25 01:00:00
